population_group_id,population_group_name,measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,All Population,5,Prevalence,1,Global,1,Male,3,7-27 days,559,Schizophrenia,1,Number,2023,0.0,0.0,0.0
1,All Population,5,Prevalence,1,Global,2,Female,3,7-27 days,559,Schizophrenia,1,Number,2023,0.0,0.0,0.0
1,All Population,5,Prevalence,1,Global,1,Male,6,5-9 years,559,Schizophrenia,1,Number,2023,0.0,0.0,0.0
1,All Population,5,Prevalence,1,Global,2,Female,6,5-9 years,559,Schizophrenia,1,Number,2023,0.0,0.0,0.0
1,All Population,5,Prevalence,1,Global,1,Male,7,10-14 years,559,Schizophrenia,1,Number,2023,40991.90772719737,72855.04803837533,20507.44577266388
1,All Population,5,Prevalence,1,Global,2,Female,7,10-14 years,559,Schizophrenia,1,Number,2023,32279.40395593331,58364.96177747377,15811.912745704014
1,All Population,5,Prevalence,1,Global,1,Male,8,15-19 years,559,Schizophrenia,1,Number,2023,292366.46374625544,434358.4957020065,193367.0105600267
1,All Population,5,Prevalence,1,Global,2,Female,8,15-19 years,559,Schizophrenia,1,Number,2023,236507.5631964272,355572.9333982497,155186.91316487794
1,All Population,5,Prevalence,1,Global,1,Male,9,20-24 years,559,Schizophrenia,1,Number,2023,839604.9483795364,1216331.128743329,575288.3826972191
1,All Population,5,Prevalence,1,Global,2,Female,9,20-24 years,559,Schizophrenia,1,Number,2023,713473.5797201955,1030856.7862618128,485103.7332610184
1,All Population,5,Prevalence,1,Global,1,Male,10,25-29 years,559,Schizophrenia,1,Number,2023,1329220.282848876,1778751.3340634387,958951.2638714513
1,All Population,5,Prevalence,1,Global,2,Female,10,25-29 years,559,Schizophrenia,1,Number,2023,1145630.310920542,1543574.638544788,825553.5790766318
1,All Population,5,Prevalence,1,Global,1,Male,11,30-34 years,559,Schizophrenia,1,Number,2023,1683088.8301580197,2218191.678863428,1208017.6706434872
1,All Population,5,Prevalence,1,Global,2,Female,11,30-34 years,559,Schizophrenia,1,Number,2023,1438766.4388264448,1887013.422460212,1032441.3843725988
1,All Population,5,Prevalence,1,Global,1,Male,12,35-39 years,559,Schizophrenia,1,Number,2023,1808678.528029802,2366483.145972674,1331438.4267413858
1,All Population,5,Prevalence,1,Global,2,Female,12,35-39 years,559,Schizophrenia,1,Number,2023,1551727.188450172,2026067.4027617048,1144381.2005899765
1,All Population,5,Prevalence,1,Global,1,Male,13,40-44 years,559,Schizophrenia,1,Number,2023,1653950.4324721522,2077918.9831497315,1277063.8921098209
1,All Population,5,Prevalence,1,Global,2,Female,13,40-44 years,559,Schizophrenia,1,Number,2023,1431533.432756523,1798295.377592959,1102863.6922721348
1,All Population,5,Prevalence,1,Global,1,Male,14,45-49 years,559,Schizophrenia,1,Number,2023,1509648.770440818,1879063.3414568156,1194740.8728377267
1,All Population,5,Prevalence,1,Global,2,Female,14,45-49 years,559,Schizophrenia,1,Number,2023,1322565.0568595266,1642754.6710282832,1049023.7136803155
1,All Population,5,Prevalence,1,Global,1,Male,15,50-54 years,559,Schizophrenia,1,Number,2023,1410365.926952143,1749557.5601286767,1150902.3819875214
1,All Population,5,Prevalence,1,Global,2,Female,15,50-54 years,559,Schizophrenia,1,Number,2023,1261857.401950862,1557739.3968083856,1030924.8876357832
1,All Population,5,Prevalence,1,Global,1,Male,16,55-59 years,559,Schizophrenia,1,Number,2023,1222060.9500402308,1496497.769051117,1015885.1403970476
1,All Population,5,Prevalence,1,Global,2,Female,16,55-59 years,559,Schizophrenia,1,Number,2023,1140743.0381690485,1385081.8658460898,952283.1958071188
1,All Population,5,Prevalence,1,Global,1,Male,17,60-64 years,559,Schizophrenia,1,Number,2023,937000.8939228336,1119627.1255035307,783474.0571006755
1,All Population,5,Prevalence,1,Global,2,Female,17,60-64 years,559,Schizophrenia,1,Number,2023,909522.5086644624,1085846.319420253,759632.6190393836
1,All Population,5,Prevalence,1,Global,1,Male,18,65-69 years,559,Schizophrenia,1,Number,2023,682539.9472754144,826242.4411058328,567545.8774609015
1,All Population,5,Prevalence,1,Global,2,Female,18,65-69 years,559,Schizophrenia,1,Number,2023,695112.5439757666,831459.6447293431,579550.5181735025
1,All Population,5,Prevalence,1,Global,1,Male,19,70-74 years,559,Schizophrenia,1,Number,2023,413145.0636505944,488200.9891415214,344265.3262383197
1,All Population,5,Prevalence,1,Global,2,Female,19,70-74 years,559,Schizophrenia,1,Number,2023,458696.8052335344,543226.4610516417,383462.8092775254
1,All Population,5,Prevalence,1,Global,1,Male,20,75-79 years,559,Schizophrenia,1,Number,2023,189551.88962448583,229596.05820942228,154207.29695796297
1,All Population,5,Prevalence,1,Global,2,Female,20,75-79 years,559,Schizophrenia,1,Number,2023,235364.76530696035,281136.3975860021,194727.60552912223
1,All Population,5,Prevalence,1,Global,1,Male,30,80-84 years,559,Schizophrenia,1,Number,2023,73171.43800462568,90836.54496818276,57649.04162966446
1,All Population,5,Prevalence,1,Global,2,Female,30,80-84 years,559,Schizophrenia,1,Number,2023,109145.27798602816,132918.06803981966,86827.64070858803
1,All Population,5,Prevalence,1,Global,1,Male,31,85-89 years,559,Schizophrenia,1,Number,2023,22902.31275446058,29278.719320329117,17311.557325636102
1,All Population,5,Prevalence,1,Global,2,Female,31,85-89 years,559,Schizophrenia,1,Number,2023,43340.900985681794,54615.88355495432,33076.67535176362
1,All Population,5,Prevalence,1,Global,1,Male,32,90-94 years,559,Schizophrenia,1,Number,2023,4948.164740267448,6681.304210240773,3574.195043466688
1,All Population,5,Prevalence,1,Global,2,Female,32,90-94 years,559,Schizophrenia,1,Number,2023,12069.17516606098,15798.192604059532,8926.267832390427
1,All Population,5,Prevalence,1,Global,1,Male,34,2-4 years,559,Schizophrenia,1,Number,2023,0.0,0.0,0.0
1,All Population,5,Prevalence,1,Global,2,Female,34,2-4 years,559,Schizophrenia,1,Number,2023,0.0,0.0,0.0
1,All Population,5,Prevalence,1,Global,1,Male,235,95+ years,559,Schizophrenia,1,Number,2023,798.5746998732948,1149.2511009717946,537.7174057779501
1,All Population,5,Prevalence,1,Global,2,Female,235,95+ years,559,Schizophrenia,1,Number,2023,2555.0265087159864,3699.313430771672,1778.2338332780423
1,All Population,5,Prevalence,1,Global,1,Male,238,12-23 months,559,Schizophrenia,1,Number,2023,0.0,0.0,0.0
1,All Population,5,Prevalence,1,Global,2,Female,238,12-23 months,559,Schizophrenia,1,Number,2023,0.0,0.0,0.0
1,All Population,5,Prevalence,1,Global,1,Male,388,1-5 months,559,Schizophrenia,1,Number,2023,0.0,0.0,0.0
1,All Population,5,Prevalence,1,Global,2,Female,388,1-5 months,559,Schizophrenia,1,Number,2023,0.0,0.0,0.0
1,All Population,5,Prevalence,1,Global,1,Male,389,6-11 months,559,Schizophrenia,1,Number,2023,0.0,0.0,0.0
1,All Population,5,Prevalence,1,Global,2,Female,389,6-11 months,559,Schizophrenia,1,Number,2023,0.0,0.0,0.0
1,All Population,5,Prevalence,1,Global,1,Male,2,0-6 days,560,Alcohol use disorders,1,Number,2023,330.2671238811204,491.406723530824,162.47238515954285
1,All Population,5,Prevalence,1,Global,2,Female,2,0-6 days,560,Alcohol use disorders,1,Number,2023,284.87518163019104,394.9046911048043,168.78497229313177
1,All Population,5,Prevalence,1,Global,1,Male,3,7-27 days,560,Alcohol use disorders,1,Number,2023,1001.5752852294298,1478.50254660555,489.44950030541474
1,All Population,5,Prevalence,1,Global,2,Female,3,7-27 days,560,Alcohol use disorders,1,Number,2023,868.7317694442482,1202.162771883777,516.6920057521872
1,All Population,5,Prevalence,1,Global,1,Male,6,5-9 years,560,Alcohol use disorders,1,Number,2023,108570.46318147187,153483.08298123855,60264.42229475547
1,All Population,5,Prevalence,1,Global,2,Female,6,5-9 years,560,Alcohol use disorders,1,Number,2023,89459.35810431888,119995.66838645682,63693.07203986982
1,All Population,5,Prevalence,1,Global,1,Male,7,10-14 years,560,Alcohol use disorders,1,Number,2023,309718.1631327541,424577.3753036487,198460.1176438031
1,All Population,5,Prevalence,1,Global,2,Female,7,10-14 years,560,Alcohol use disorders,1,Number,2023,186774.5258733128,253121.5504516572,129762.02599351274
1,All Population,5,Prevalence,1,Global,1,Male,8,15-19 years,560,Alcohol use disorders,1,Number,2023,2565876.603188135,3769203.30723685,1643486.9948787782
1,All Population,5,Prevalence,1,Global,2,Female,8,15-19 years,560,Alcohol use disorders,1,Number,2023,1013663.5926272286,1537334.7439050924,639193.851463699
1,All Population,5,Prevalence,1,Global,1,Male,9,20-24 years,560,Alcohol use disorders,1,Number,2023,7179050.423890641,9988526.411111517,4977373.797279386
1,All Population,5,Prevalence,1,Global,2,Female,9,20-24 years,560,Alcohol use disorders,1,Number,2023,2399933.620611336,3492888.806647632,1547897.8844936895
1,All Population,5,Prevalence,1,Global,1,Male,10,25-29 years,560,Alcohol use disorders,1,Number,2023,10189730.151903523,13076048.318679644,7556040.936681109
1,All Population,5,Prevalence,1,Global,2,Female,10,25-29 years,560,Alcohol use disorders,1,Number,2023,2932385.1526656025,3904672.596860313,2115758.1482458613
1,All Population,5,Prevalence,1,Global,1,Male,11,30-34 years,560,Alcohol use disorders,1,Number,2023,12054000.588097095,15878327.088234792,8434772.505177526
1,All Population,5,Prevalence,1,Global,2,Female,11,30-34 years,560,Alcohol use disorders,1,Number,2023,3140194.81776854,4313103.990869838,2076704.2343701825
1,All Population,5,Prevalence,1,Global,1,Male,12,35-39 years,560,Alcohol use disorders,1,Number,2023,11947821.284407409,15367752.815095386,9278216.529518897
1,All Population,5,Prevalence,1,Global,2,Female,12,35-39 years,560,Alcohol use disorders,1,Number,2023,2943721.082913623,3943040.6686955215,2116733.272569049
1,All Population,5,Prevalence,1,Global,1,Male,13,40-44 years,560,Alcohol use disorders,1,Number,2023,10351240.589940451,13457121.353881149,7729085.38634514
1,All Population,5,Prevalence,1,Global,2,Female,13,40-44 years,560,Alcohol use disorders,1,Number,2023,2496431.770758357,3424429.9520490267,1767326.0486119362
1,All Population,5,Prevalence,1,Global,1,Male,14,45-49 years,560,Alcohol use disorders,1,Number,2023,8969240.969807599,11300508.746233812,7210355.4299479555
1,All Population,5,Prevalence,1,Global,2,Female,14,45-49 years,560,Alcohol use disorders,1,Number,2023,2135124.4078388587,2814928.1522262865,1640620.2466413954
1,All Population,5,Prevalence,1,Global,1,Male,15,50-54 years,560,Alcohol use disorders,1,Number,2023,8054850.44875099,10441415.140075052,6160962.376711451
1,All Population,5,Prevalence,1,Global,2,Female,15,50-54 years,560,Alcohol use disorders,1,Number,2023,1895604.900142752,2595538.900670487,1381596.3925453485
1,All Population,5,Prevalence,1,Global,1,Male,16,55-59 years,560,Alcohol use disorders,1,Number,2023,6823573.155548736,8251240.394327301,5531233.691098519
1,All Population,5,Prevalence,1,Global,2,Female,16,55-59 years,560,Alcohol use disorders,1,Number,2023,1594022.1513896028,2007665.7384762792,1245460.7464759448
1,All Population,5,Prevalence,1,Global,1,Male,17,60-64 years,560,Alcohol use disorders,1,Number,2023,5409982.227746173,6844766.85132515,4122541.494846002
1,All Population,5,Prevalence,1,Global,2,Female,17,60-64 years,560,Alcohol use disorders,1,Number,2023,1265852.7420630343,1698237.1181657342,919209.385843166
1,All Population,5,Prevalence,1,Global,1,Male,18,65-69 years,560,Alcohol use disorders,1,Number,2023,3964695.3816656847,4916494.973457949,3096836.7630080488
1,All Population,5,Prevalence,1,Global,2,Female,18,65-69 years,560,Alcohol use disorders,1,Number,2023,942033.4338936463,1260053.2156970822,711322.4682402675
1,All Population,5,Prevalence,1,Global,1,Male,19,70-74 years,560,Alcohol use disorders,1,Number,2023,2525975.244045616,3174849.429285537,1960886.276112112
1,All Population,5,Prevalence,1,Global,2,Female,19,70-74 years,560,Alcohol use disorders,1,Number,2023,639666.9200453672,852961.0905000374,461044.4071957999
1,All Population,5,Prevalence,1,Global,1,Male,20,75-79 years,560,Alcohol use disorders,1,Number,2023,1336200.9626045125,1619568.8307895844,1056033.7653091026
1,All Population,5,Prevalence,1,Global,2,Female,20,75-79 years,560,Alcohol use disorders,1,Number,2023,412842.79312797706,535979.7546988034,303104.41005233495
1,All Population,5,Prevalence,1,Global,1,Male,30,80-84 years,560,Alcohol use disorders,1,Number,2023,691955.50757494,883129.3633646404,514039.0260482465
1,All Population,5,Prevalence,1,Global,2,Female,30,80-84 years,560,Alcohol use disorders,1,Number,2023,281842.3223314994,375239.9239025567,199672.2802486072
1,All Population,5,Prevalence,1,Global,1,Male,31,85-89 years,560,Alcohol use disorders,1,Number,2023,332734.7750365953,417631.9825941087,260435.26169715385
1,All Population,5,Prevalence,1,Global,2,Female,31,85-89 years,560,Alcohol use disorders,1,Number,2023,180570.7519595897,238049.0344944177,134958.04998199703
1,All Population,5,Prevalence,1,Global,1,Male,32,90-94 years,560,Alcohol use disorders,1,Number,2023,124152.8515444952,165297.92089828954,92086.10730533254
1,All Population,5,Prevalence,1,Global,2,Female,32,90-94 years,560,Alcohol use disorders,1,Number,2023,90392.95285472808,125342.27248543344,62968.15402453479
1,All Population,5,Prevalence,1,Global,1,Male,34,2-4 years,560,Alcohol use disorders,1,Number,2023,61364.11730914571,87882.53505039925,32167.33716208272
1,All Population,5,Prevalence,1,Global,2,Female,34,2-4 years,560,Alcohol use disorders,1,Number,2023,51572.31126149509,69616.27052832622,36009.90116886578
1,All Population,5,Prevalence,1,Global,1,Male,235,95+ years,560,Alcohol use disorders,1,Number,2023,43757.00893174696,59395.67569242549,29840.658235590545
1,All Population,5,Prevalence,1,Global,2,Female,235,95+ years,560,Alcohol use disorders,1,Number,2023,40612.33037160183,56752.45405481259,26569.399820453506
1,All Population,5,Prevalence,1,Global,1,Male,238,12-23 months,560,Alcohol use disorders,1,Number,2023,19788.59690951284,28595.48352586341,9932.786514663549
1,All Population,5,Prevalence,1,Global,2,Female,238,12-23 months,560,Alcohol use disorders,1,Number,2023,16741.91859753925,22740.928593317974,11022.13545415474
1,All Population,5,Prevalence,1,Global,1,Male,388,1-5 months,560,Alcohol use disorders,1,Number,2023,7680.157806182723,11292.598942724962,3719.0579460926647
1,All Population,5,Prevalence,1,Global,2,Female,388,1-5 months,560,Alcohol use disorders,1,Number,2023,6696.034342892627,9135.473328300915,4066.673255110287
1,All Population,5,Prevalence,1,Global,1,Male,389,6-11 months,560,Alcohol use disorders,1,Number,2023,9255.792332622892,13773.790002058578,4551.9406934405415
1,All Population,5,Prevalence,1,Global,2,Female,389,6-11 months,560,Alcohol use disorders,1,Number,2023,8065.814838204524,11026.153334644894,5114.914016269368
1,All Population,5,Prevalence,1,Global,1,Male,2,0-6 days,561,Drug use disorders,1,Number,2023,0.0,0.0,0.0
1,All Population,5,Prevalence,1,Global,2,Female,2,0-6 days,561,Drug use disorders,1,Number,2023,0.0,0.0,0.0
1,All Population,5,Prevalence,1,Global,1,Male,3,7-27 days,561,Drug use disorders,1,Number,2023,0.0,0.0,0.0
1,All Population,5,Prevalence,1,Global,2,Female,3,7-27 days,561,Drug use disorders,1,Number,2023,0.0,0.0,0.0
1,All Population,5,Prevalence,1,Global,1,Male,6,5-9 years,561,Drug use disorders,1,Number,2023,0.0,0.0,0.0
1,All Population,5,Prevalence,1,Global,2,Female,6,5-9 years,561,Drug use disorders,1,Number,2023,0.0,0.0,0.0
1,All Population,5,Prevalence,1,Global,1,Male,7,10-14 years,561,Drug use disorders,1,Number,2023,295202.1485222138,550311.466794158,121189.34856403328
1,All Population,5,Prevalence,1,Global,2,Female,7,10-14 years,561,Drug use disorders,1,Number,2023,154028.56670879654,281702.313481183,66863.27412925464
1,All Population,5,Prevalence,1,Global,1,Male,8,15-19 years,561,Drug use disorders,1,Number,2023,4193193.348721548,6333443.507420353,2812459.2147681057
1,All Population,5,Prevalence,1,Global,2,Female,8,15-19 years,561,Drug use disorders,1,Number,2023,2319062.9358052136,3432683.306859595,1600822.5317937017
1,All Population,5,Prevalence,1,Global,1,Male,9,20-24 years,561,Drug use disorders,1,Number,2023,6562951.350963296,7847921.446113452,5352368.849335994
